黄芩,None,防风,None
防风,4.5g,白芷,4.5g
天南星,None,防风,None
黄芩,None,防风,None
防风,3g,黄芩,9g,阿胶,15g
远志,None,干防风,15g
草乌,None,细辛,None,防风,None
栀子,None,薄荷,None,防风,None,当归,None,甘草,None,连翘,None,大黄,None,黄芩,None,苍术,None,羌活,None,菊花,None,木贼,None,赤芍药,None,麻黄,None
羌活,None,独活,None,青皮,None,防风,None,黄连,None,赤芍药,None,细辛,None,甘草节,None,蝉蜕,None,僵蚕,None,脚莲,None,草河车,None,泽兰,None,金银花,None
独活,45g,续断,30g,杜仲,30g,桂心,30g,防风,30g,川芎,45g,牛膝,30g,细辛,30g,秦艽,30g,赤茯苓,30g,海桐皮,30g,当归,30g,赤芍药,30g,熟地黄,60g
麻黄,30g,人参,30g,黄芩,30g,芍药,30g,川芎,30g,炙甘草,30g,防己,15g,杏仁,30g,肉桂,30g,防风,45g,炮附子,90g,白花蛇肉,9g,独活,9g,干蝎,9g
川芎,15g,当归尾,15g,赤芍药,15g,防风,15g,生地黄,15g,白蒺藜,15g,木贼,15g,蝉蜕,15g,羌活,15g,薄荷,15g,苏木,15g,菊花,15g,红花,15g,甘草,9g
甘草节,3g,赤芍,3g,白芷,3g,天花粉,3g,贝母,3g,乳香,3g,防风,2.1g,归尾,4.5g,皂角刺,4.5g,陈皮,4.5g,金银花,9g,没药,1.5g,大黄,1.5g,穿山甲,3片
升麻,2.4g,葛根,2.4g,防风,1.5g,荆芥,1.5g,桔梗,0.6g,薄荷,0.6g,甘草,0.6g,牛蒡,2.4g,连翘,2.4g,前胡,2.4g,杏仁,2.4g,枳壳,2.4g,木通,2.4g,竹叶,2.4g
苦参,120g,薄荷,90g,白芷,90g,防风,60g,芥穗,120g,连翘,120g,白鲜皮,150g,鹤虱草,90g,大黄,90g,苍术,90g,威灵仙,120g,大枫子,300g,五倍子,150g,香油,10000.0g
当归,3g,川芎2.48,3g,陈皮,3g,半夏,3g,苍术,3g,片术,3g,白茯苓,3g,乌药,3g,黄芩,3g,白芷,2.7g,防风,2.4g,羌活,3g,甘草,1.5g
厚朴,3g,苍术,3g,羌活,3g,防风,3g,陈皮,3g,枳实,3g,香附,3g,牛蒡子,3g,槟榔,2.4g,白芷,2.4g,藿香,1.5g,川芎,1.5g,细辛,1.2g,甘草,0.9g
羌活,3g,荆芥,2.4g,牛蒡子,2.4g,防风,2.4g,葛根,2.4g,柴胡,2.4g,赤芍,2.4g,独活,2.4g,白芷,2.4g,前胡,2.4g,川芎,2.4g,升麻,1.8g,甘草,1.8g,薄荷,2.1g
苍术,3g,白术,3g,地骨皮,3g,白鲜皮,3g,白附子,3g,五加皮,3g,僵蚕,3g,秦艽,3g,连翘,3g,白芷,3g,羌活,3g,防风,3g,退,9g,甘草,3g
莽草308,None,羌活,22.5g,羚羊角屑,22.5g,景天,22.5g,白蒺藜,22.5g,茺蔚子,22.5g,凌霄花,22.5g,鬼箭羽,22.5g,丹参,22.5g,防风,22.5g,细辛,22.5g,枳壳,22.5g
柴胡,9g,赤芍,9g,丹皮,9g,桑叶,9g,防风,6g,银花,15g,连翘,12g,苦参,4g,白鲜皮,9g,生甘草,6g,土茯苓,12g,苍术,6g,黄芪,9g,当归,6g
干姜,3g,五味子,6g,白茯苓,9g,防风,15g,白芍药,18g,柴胡,21g,人参,30g,炙甘草,30g,当归身,30g,白术,30g,升麻,30g,葛根,30g,黄芪,45g,羌活,45g
乳香,None,没药,None,大黄,None,黄柏,None,黄连,None,南星,None,半夏,None,防风,None,皂角刺,None,马钱子,None,瓜蒌,None,甘草节,None,草乌,None,阿胶,None
桔梗,None,甘草,None,柴胡,None,黄连,None,栀子,None,黄芩,None,防风,None,川芎,None,薄荷,None,葛根,None,黄柏,None,枳壳,None,天花粉,None,枇杷叶,None
荆芥,1.5g,蔓荆子,1.5g,菊花,1.5g,白芷,1.5g,麻黄,1.5g,桃仁,1.5g,红花,1.5g,防风,1.5g,川芎,1.5g,当归,3g,草决明,3g,石决明,3g,白芍药,3g,甘草,3g
菖蒲,30g,炙杜仲,22.5g,熟地黄,30g,白茯苓,22.5g,人参,22.5g,丹参,22.5g,防风,22.5g,柏子仁,22.5g,百部,22.5g,远志,22.5g,五味子,22.5g,山药,30g,麦冬,30g,桂心,22.5g
甘菊花,15g,杜仲,120g,当归,60g,石斛,60g,黄芪,30g,肉苁蓉,60g,桂心,60g,防风,60g,附子,60g,萆薢,60g,独活,60g,白茯苓,60g,山茱萸,60g,钟乳粉,120g
黄连,3.6g,羌活,3.6g,黄柏,3.6g,黄芩,3.6g,防己,3g,生地,3g,防风,3g,归尾,3g,知母,3g,独活,3g,陈皮,3g,黄芪,3g,人参,3g,苏木,3g
黄连,3g,升麻,3g,葛根,3g,柴胡,3g,赤芍,3g,川芎,3g,当归尾,3g,连翘,3g,桔梗,3g,黄芩,3g,羌活,3g,防风,3g,金银花,3g,甘草节,3g
当归,3g,白芍,3g,生地黄,3g,川芎,1.8g,槐花,3g,槐角,2.4g,黄连,2.4g,枳壳,2.1g,黄芩,2.1g,苍术,2.4g,防风,1.8g,升麻,1.2g,荆芥穗,2.4g,甘草,1.2g
生地,4.5g,赤芍,3.6g,白芷,3g,川芎,2.4g,荆芥,2.1g,大黄,4.5g,薄荷,2.1g,羌活,2.1g,防风,2.4g,连翘,2.4g,甘草,2.4g,黄芩,3g,山栀,3g,独活,2.4g
羚羊角,30g,白菊花,60g,川芎,30g,车前,30g,防风,18g,羌活,15g,薄荷,15g,赤芍,30g,大黄,15g,芒硝,15g,血竭,6g,没药,9g,丹皮,9g,红花,15g
黄芪,9g,防风,6g,钩藤,9g,细辛,9g,甘草,6g,蝉蜕,6g,霹蜂房,6g,石菖蒲,9g,桂心,6g,远志,6g,人参,6g,杏仁,7.5g,半夏,9g,天南星,9g
琥珀,30g,茯神,30g,远志,15g,菖蒲,15g,黄芪,15g,羚羊角屑,15g,防风,15g,麦冬,15g,川芎,15g,独活,15g,人参,15g,桑寄,15g,赤芍药,15g,甘草,7.5g
天雄,None,附子,None,大川芎,1对,淮乌,120g,人参,15g,白附子,15g,乳香,15g,没药,15g,当归,30g,山栀子,360g,防风,15g,血竭,15g,朱砂,12g,全蝎,15g
当归,60g,秦艽,60g,川芎,30g,白芍药,30g,生地黄,30g,苍术,30g,羌活,30g,黄芩,30g,猪苓,30g,泽泻,30g,防风,30g,茵陈,30g,苦参,30g,虎骨,30g
当归,30g,白术,60g,熟地黄,36g,川芎,21g,白芍,30g,茅山苍术,60g,羌活,21g,防风,21g,牛膝,30g,独活,21g,桑寄,18g,木瓜,21g,防己,21g,肉桂,12g
防风,300g,连翘,300g,桔梗,300g,当归,300g,甘草,300g,栀子,300g,川芎,300g,葛根,300g,白芷,300g,青黛,300g,细辛,300g,大青叶,600g,麻黄,600g,大黄,30g
白蒺藜,22.5g,羚羊角屑,22.5g,黄芩,15g,细辛,15g,人参,15g,苦参,15g,蛇床子,15g,秦艽,15g,防风,15g,麻黄,15g,当归,15g,炙甘草,15g,莽草,22.5g,枳壳,15g
防风,9g,大黄,9g,元明粉,9g,荆芥穗,12g,麻黄,3g,赤芍,15g,焦栀子,15g,连翘,30g,粉草,15g,苦桔梗,9g,黄芩,15g,白术,12g,苦参,15g,苍耳子,15g
宣木瓜,60g,川乌,30g,黄芪,30g,蒺藜,30g,当归,30g,防风,30g,萆薢,30g,牛膝,30g,天台乌药,30g,赤小豆,22.5g,茴香,22.5g,地龙,22.5g,老白胶,22.5g,川五灵脂,22.5g
踯躅花,3g,脑荷,3g,羌活,3g,川芎,3g,细辛,3g,防风,3g,荆芥,3g,蔓荆子,3g,白芷,3g,风化消,9g,石膏,9g,青黛,9g,黄连,9g,鹅不食草,90g
酸枣仁,22.5g,防风,15g,牛膝,22.5g,羌活,15g,当归,22.5g,川芎,22.5g,桂心,22.5g,木香,22.5g,海桐皮,7.5g,杜仲,22.5g,附子,22.5g,萆薢,22.5g,续断,22.5g,炙甘草,7.5g
白蒺藜,None,甘草,None,木贼,None,防风,None,山栀,None,草决明,None,青葙子,None,蝉蜕,None,川芎,None,荆芥,None,蔓荆子,None,密蒙花,None,菊花,None,草龙胆,None
黄芩,2.4g,柴胡,2.4g,当归,2.4g,香附,2.4g,花粉,2.4g,木通,1.2g,薄荷,1.2g,枳壳,1.2g,贝母,1.8g,菖蒲,1.8g,甘草,1.8g,防风,2.1g,桔梗,2.1g,黄连,1.2g
山药,1.8g,远志,1.8g,熟地黄,1.8g,天冬,1.8g,茯神,1.8g,龙齿,1.8g,地骨皮,1.8g,防风,1.8g,茯苓,1.8g,麦冬,1.8g,人参,1.8g,桂,1.8g,五味子,1.5g,车前子,1.5g
薏苡仁,30g,当归,15g,川芎,15g,干姜,15g,炙甘草,15g,官桂,15g,川乌,15g,防风,15g,茵芋,15g,人参,15g,羌活,15g,白术,15g,麻黄,15g,独活,15g
藁本,7.5g,羚羊角,30g,防风,30g,川芎,15g,菊花,15g,细辛,15g,白术,15g,人参,15g,柴胡,15g,白蒺藜,15g,山栀子仁,15g,白茯苓,15g,炙甘草,7.5g,黄芩,7.5g
柏子仁,45g,肉桂,45g,人参,45g,白术,45g,干姜,45g,甘草,45g,防风,45g,山药,45g,陈皮,45g,川芎,45g,芍药,45g,黄芪,45g,磁石,45g,乌头,45g,白茯苓,45g
栀子,None,石膏,None,草决明,None,防风,None,荆芥,None,木贼,None,蒺藜,None,蝉蜕,None,羌活,None,黄芩,None,蔓荆子,None,谷精草,None,菊花,None,甘草,None,密蒙花,None
蛇蜕,None,草决明,None,川芎,None,荆芥穗,None,蒺藜,None,谷精草,None,菊花,None,防风,None,羌活,None,密蒙花,None,甘草,None,蔓荆子,None,木贼草,None,山栀子,None,黄芩,None
白茯苓,30g,人参,30g,白芍药,45g,甘草,30g,羚羊角屑,30g,防风,30g,黄芪,30g,桂心,15g,川芎,30g,麦冬,30g,地骨皮,22.5g,磁石,45g,当归,30g,牛膝,30g,五味子,30g
槐荚子,60g,人参,60g,桑白皮,60g,苍术,60g,川芎,60g,何首乌,60g,蔓荆子,60g,威灵仙,60g,防风,60g,五味子,30g,苦参,30g,香附,30g,白芷,60g,麝香,6g,冰片,6g
当归,None,川芎,None,人参,None,牡丹皮,None,桃仁,None,大黄,None,黄芩,None,姜黄,None,三棱,None,莪术,None,桔梗,None,枳壳,None,半夏,None,防风,None,羌活,None
独活,9g,桑寄,6g,杜仲,6g,牛膝,6g,细辛,6g,秦艽,6g,茯苓,6g,桂心,6g,防风,6g,川芎,6g,人参,6g,甘草,6g,当归,6g,芍药,6g,生地黄,6g
炮附子,1枚,当归,60g,天麻,60g,牛膝,60g,酸枣仁,60g,熟地黄,60g,防风,60g,木瓜,120g,乳香,15g,麝香,7.5g,全蝎,30g,木香,30g,没药,30g,羌活,30g,炙甘草,30g
生地,None,薄荷,None,荆芥,None,防风,None,羌活,None,山栀,None,黄连,None,黄芩,None,北柴胡,None,石膏,None,甘草,None,川芎,None,菊花,None,龙胆草,None,淡竹叶,None
前胡,30g,犀角屑,30g,菊花,30g,羌活,30g,防风,30g,细辛,30g,甘草,30g,栀子仁,30g,麦冬,30g,生地黄,30g,蔓荆实,30g,青葙子,30g,决明子,30g,车前子,30g,黄芪,45g
羌活,2.4g,防风,1.8g,白芷,1.8g,穿山甲,1.8g,沉香,1.8g,红花,1.8g,连翘,1.8g,石决明,1.8g,银花,3g,皂角刺,3g,归尾,3g,甘草节,3g,花粉,3g,乳香,1.5g,大黄,6g
乳香,None,没药,None,大黄,None,黄柏,None,黄连,None,南星,None,半夏,None,防风,None,羌活,None,皂刺,None,马钱子,None,瓜蒌根阿胶,None,甘草节,None,草乌,None
白花蛇头,1个,乌梢蛇尾,2个,川乌头尖,3个,附子,4个,天南星,15g,半夏,15g,禹白附,15g,细辛,15g,防风,15g,天麻,15g,全蝎,15g,白僵蚕,15g,草乌头,15g,冰片,0.3g,麝香,0.3g
归尾,3g,川芎,3g,赤芍,3g,生地黄,3g,升麻,3g,干葛,3g,黄芩,3g,黄连,2.5g,黄柏,2.5g,连翘,2.5g,防风,2.5g,羌活,1.5g,金银花,1.5g,甘草,1.5g,蝉蜕,2个
羌活,2.4g,白术,2.4g,防风,2.4g,独活,2.4g,升麻,1.2g,苍术,3g,猪苓,3g,柴胡,3g,茯苓,3g,泽泻,1.8g,干葛,1.8g,甘草,1.8g,人参,1.8g,黄柏,1.8g,神曲,1.8g
血余,60g,马钱子,60g,银花,60g,红花,15g,大黄,90g,当归,30g,羌活,15g,防风,15g,黄柏,30g,黄芩,30g,独活,120g,甘草,90g,赤芍药,60g,皂荚针,90g,鲜菊叶,120g
黄连,1.5g,玄参,4.5g,当归尾,4.5g,赤芍,3g,丹皮,4.5g,贝母,6g,荆芥,2g,防风,3g,桑叶,3g,蝉蜕,3g,前胡,3g,菊花,6g,竹叶,10张,灯心,100cm,芝麻,9g
黄芪,3g,甘草,3g,当归身,3g,升麻,3g,葛根,3g,漏芦,3g,连翘,3g,防风,3g,瓜蒌仁,3g,黍粘子,3g,皂角刺,3g,白芷,3g,川芎,3g,肉桂,3g,炒柏,3g
防风,15g,远志,15g,当归,60g,黄芪,15g,白芷,15g,甘草,15g,桔梗,15g,通草,15g,厚朴,30g,人参,15g,桂心,15g,附子,15g,赤小豆,50g,川芎,45g,茯苓,15g
自然铜,90g,荆芥,90g,防风,90g,五加皮,90g,皂荚,90g,茜草,90g,川续断,90g,羌活,90g,独活,90g,乳香,60g,没药,60g,桂枝,60g,红花,60g,赤芍,60g,活地鳖虫,60g
蔓荆子,1.5g,荆芥穗,1.5g,薄荷,1.5g,熟石膏,3g,白芷,1.8g,生地,3g,半夏,1.5g,当归,2.1g,甘草,0.9g,藁本,2.4g,旋覆花,1.5g,明天麻,2.4g,川芎,15g,防风,1.8g,细辛O.,9g
石决明,None,草决明,None,生地黄,None,白芍,None,荆芥,None,密蒙花,None,木贼草,None,干菊花,None,川黄连,None,防风,None,羌活,None,白芷,None,甘草,None,当归身,None,川芎,None
川芎,3g,当归,3g,白芍,3g,生地,3g,山栀,3g,黄连,3g,连翘,3g,龙胆草,3g,银柴胡,1.8g,泽泻,1.8g,木通,1.8g,滑石,6g,芦荟,1.5g,甘草,0.9g,防风,2.4g
防风,1.5g,川芎,1.5g,当归,1.5g,黄芩,1.5g,白芍,1.5g,天花粉,1.5g,金银花,1.5g,甘草,1.5g,连翘,3g,红花,3g,柴胡,3g,苍术,3g,陈皮,3g,黄芪,3g,皂角刺,3g
苍术,None,白术,None,防风,None,芥穗,None,胡麻子,None,白蒺藜,None,苦参,None,当归,None,白芍,None,羌活,None,薄荷,None,白芷,None,川芎,None,石菖蒲,None,甘草,None
防风,1.5g,白芍,1.8g,柴胡,1.8g,蝉蜕,2.4g,谷精草,2.4g,甘草,0.9g,牛蒡子,1.8g,金银花,1.8g,车前子,2.4g,桔梗,1.5g,广陈皮,1.5g,山药,2.4g,密蒙花,1.8g,青葙子,1.8g,黄连,0.9g
续断,60g,杜仲,60g,肉桂,60g,防风,60g,牛膝,60g,细辛,60g,白茯苓,60g,人参,60g,当归,60g,白芍药,60g,独活,90g,川芎,90g,秦艽,90g,生地黄,90g,炙甘草,90g
续断,30g,肉桂,30g,防风,30g,大黄,30g,牡丹皮,30g,川芎,30g,牛膝,30g,细辛,30g,秦艽,30g,赤茯苓,30g,海桐皮,30g,当归,30g,赤芍药,30g,杜仲,60g,熟地黄,60g
牡丹皮,45g,赤芍药,45g,川芎,15g,当归,15g,牛膝,15g,肉桂,30g,防风,30g,木通,30g,蓬莪术,30g,香白芷,30g,大黄,30g,陈皮,30g,桔梗,30g,前胡,30g,京三棱,30g
干木瓜,30g,萆薢,30g,五灵脂,30g,牛膝,30g,天麻,30g,续断,30g,白僵蚕,30g,松节,30g,白芍药,30g,乌药,30g,威灵仙,30g,黄芪,30g,川当归,30g,防风,30g,虎骨,30g
木瓜,45g,桑寄,75g,玉竹,240g,续断,30g,川牛膝,90g,当归,45g,川芎,60g,红花,45g,独活,30g,羌活,30g,防风,60g,白术,90g,蚕砂,60g,红曲,180g,甘草,30g
当归,30g,白芍,30g,苍术,30g,白茯苓,30g,黄柏,30g,椿根皮,30g,白术,60g,半夏,24g,川芎,21g,香附米,18g,防风,15g,升麻,15g,青皮,15g,木香,12g,大甘草,12g
陈皮,2.4g,白茯苓,3g,白术,3g,半夏,None,白芍,None,jiu黄芩,None,酒黄柏,None,牛膝2.1s,None,木瓜,2.1g,当归,3g,川芎,1.5g,羌活,1.8g,知母,1.8g,桂枝,0.9g,防风,1.5g
苏梗,15g,防风,9g,干葛,9g,枳壳,9g,前胡,9g,桔梗,9g,桑白皮,9g,杏仁,9g,半夏,9g,茯苓,9g,陈皮,6g,川贝,6g,羌活,6g,黄芩,6g,甘草,3g
当归,None,川芎,None,白芍药,None,熟地黄,None,羌活,None,独活,None,红花,None,牛膝,None,防风,None,白芷,None,家葛,None,升麻,None,甘草,None,柴胡,None,桃仁,None
草决明子,90g,蕤仁,90g,羌活,90g,瞿麦,90g,细辛,150g,牡蛎,150g,黄连,150g,杜蒺藜,150g,防风,150g,肉桂,150g,甘菊花,150g,白茯苓,120g,斑鸠,1只,羯羊肝,1具,蔓荆子,1500g
羌活,None,防风,None,天麻,None,肉桂,None,川芎,None,南星,None,陈皮,None,白芷,None,当归,None,人参,None,甘草,None,酸枣仁,None,羚羊角,None,石菖蒲,None,远志,None
蝉蜕,None,谷精草,None,白蒺藜,None,菊花,None,防风,None,草决明,None,密蒙花,None,羌活,None,黄芩,None,蔓荆子,None,山栀子,None,甘草,None,川芎,None,木贼草,None,荆芥穗,None
蕤仁,60g,地肤子,60g,石决明,60g,人参,60g,细辛,60g,地骨皮,60g,白茯苓,60g,白术,60g,赭石,90g,石胆,15g,空青,45g,防风,45g,熟地黄,22.5g,鲤鱼胆,5枚,青羊胆,1枚
紫石英,30g,朱砂,30g,白石英,30g,龙齿,30g,人参,30g,细辛,30g,赤箭,30g,天冬,30g,干熟地黄,30g,白茯苓,30g,犀角屑,30g,沙参,30g,菖蒲,30g,防风,30g,远志,15g
细辛,48g,石膏,48g,故纸,48g,熟地黄,48g,地骨皮,48g,龙骨,60g,防风,30g,旱莲草,30g,青盐,30g,当归,30g,猪牙皂,30g,花椒,18g,白芷,18g,没石子,1对,香附,18g
牙皂,105g,细辛,105g,白芷,60g,薄荷,60g,广藿香,60g,广木香,60g,枯矾458,60g,苏合香,60g,活贯众,60g,制半夏,60g,防风,60g,桔梗,60g,广皮,60g,腰黄朱砂,75g
薏苡仁,30g,皂角刺,30g,木瓜,30g,白芷,30g,当归,30g,尾,30g,生地黄,30g,川牛膝,30g,白芍药,30g,黄柏,30g,防风,30g,大皂荚,15g,花椒,15g,红花,15g,甘草节,21g,羌活,21g,金银花,60g
茯神,45g,山药,60g,人参,60g,赤茯苓,45g,防风,45g,防己,45g,花椒,30g,山茱萸,45g,甘菊花,37.5g,肉桂,37.5g,细辛,37.5g,川芎,37.5g,贯众,37.5g,白术,37.5g,干姜,30g,甘草,45g
威灵仙,150g,草乌头,210g,骨碎补,75g,地龙,90g,天南星,90g,自然铜,45g,苍耳,120g,淫羊藿,120g,附子,120g,防风,120g,羌活,30g,蔓荆子,30g,泽泻,30g,藁本,30g,萆薢,30g,独活,30g
钟乳粉,30g,续断,30g,熟地黄,30g,石韦,30g,杜仲,112.5g,天雄,15g,山茱萸,30g,蛇床子,30g,远志,37.5g,防风,37.5g,山药,37.5g,石斛,37.5g,赤石脂,37.5g,甘草,30g,牛膝,30g
大黄,None,龙胆草,None,赤芍药,None,川芎,None,白芷,None,牛蒡子,None,防风,None,防己,None,黄芩,None,当归,None,甘草,None,栀子,None,生地黄,None,细辛,None,羌活,None,荆芥,None
苍术,250g,全蝎,30g,石斛,30g,明天麻,30g,当归,30g,甘草,30g,川芎,30g,羌活,30g,荆芥,30g,防风,30g,麻黄,30g,北细辛,30g,川乌,30g,草乌,30g,何首乌,30g,雄黄,18g
独活,3g,细辛,3g,炮附子,3g,甘菊花,3g,麻黄,3g,白芷,3g,五味子,3g,紫菀茸,3g,赤茯苓,3g,肉桂,3g,白术,3g,川芎,3g,桑白皮,3g,杏仁,3g,防风,3g,炙甘草,1.5g
防风,3g,赤芍,3g,归尾,3g,天花粉,3g,金银花,3g,贝母,3g,川芎,3g,皂角刺,3g,桔梗,3g,僵蚕,1.5g,厚朴,1.5g,五灵脂,1.5g,陈皮,1.5g,甘草,1.5g,乳香,1.5g,白芷,1.5g
白蒺藜,30g,苍术,30g,蝉蜕,15g,蛇蜕,15g,菜花蛇蜕,15g,川芎,15g,杏仁,15g,防风,15g,羌活,15g,白芷,15g,细辛,12g,独活,12g,白附子,9g,石膏,9g,荆芥,9g,真蚌粉,9g
防风,None,荆芥穗,None,苍术,None,麻黄,None,细辛,None,天麻,None,白芷,None,川芎,None,当归,None,半夏,None,茯苓,None,僵蚕,None,川乌,None,草乌,None,洛阳花,None,白花蛇,None
羌活,30g,防风,3g,苍术,3g,黄芪,3g,升麻,2.1g,炙甘草,1.5g,独活,1.5g,柴胡,1.5g,川芎,1g,黄柏,1g,陈皮,1g,藁本,1g,泽泻,1g,猪苓,1g,茯苓,1g,黄连,0.3g
南星,None,半夏,None,枳实,None,桔梗,None,柴胡,None,连翘,None,黄连,None,赤芍,None,防风,None,独活,None,禹白附,None,苏子,None,莪术,None,蔓荆子,None,木通,None,甘草,None
苦桔梗,None,川黄连,None,枳实,None,前胡,None,连翘,None,陈皮,None,防风,None,制半夏,None,柴胡,None,南星,None,禹白附,None,牛蒡子,None,玄参,None,赤芍,None,莪术,None,甘草,None
土茯苓？,None,当归,None,白芷,None,甘草,None,皂角刺,None,薏苡仁,None,白鲜皮,None,木瓜,None,金银花,None,木通,None,连翘,None,防风,None,黄柏,None,川芎,None,生地,None,芍药,None
大黄,30g,川芎,30g,菊花,30g,牛蒡子,30g,细辛,30g,防风,30g,山栀,30g,白蒺藜,30g,黄芩,30g,炙甘草,30g,玄参,30g,蔓荆子,30g,荆芥,30g,木贼,30g,苍术,60g,草决明,45g
防风,30g,桔梗,30g,麻黄,30g,甘草,30g,当归,30g,川芎,30g,滑石,30g,白芍,7.5g,煅石膏,7.5g,白术,7.5g,芒硝,7.5g,连翘,7.5g,黄芩,7.5g,黑栀,7.5g,薄荷,7.5g,荆芥,7.5g
青皮,3g,陈皮,2.4g,枳壳,2.4g,桔梗,2.1g,南星,3g,半夏,3g,乌药,2.4g,天麻,3g,川芎,2.4g,白芷,2.1g,防风,2.4g,荆芥,2.1g,羌活,3g,独活,3g,白芍药,2.1g,甘草,1.8g
川萆薢,6g,苦参,15g,防风,15g,何首乌,15g,威灵仙,1.8g,当归,1.8g,白芷,1.8g,苍术,1.8g,胡麻,1.8g,石菖蒲,1.8g,黄柏,1.8g,羌活,1.2g,花椒,1.2g,龟版,4.5g,红花,1g,甘草,1.5g
黄芪,30g,防风,30g,官桂,30g,石斛,30g,虎骨,30g,天麻,30g,萆薢,30g,白芍药,30g,当归,30g,云母粉,30g,白术,30g,茵陈叶,30g,木香,30g,淫羊藿,30g,甘草,30g,川续断,30g
羌活,2250.0g,黄芩,3000.0g,连翘,2250.0g,花粉,3000.0g,桔梗,2250.0g,玄参,3000.0g,白芷,1500.0g,葛根,3000.0g,川芎,1500.0g,大青叶,3000.0g,柴胡,1500.0g,牛蒡子,3000.0g,赤芍,1500.0g,淡竹叶,3000.0g,防风,1500.0g,甘草,750g
荆芥,None,防风,None,柴胡,None,黄芩,None,升麻,None,葛根,None,当归,None,川芎,None,木通,None,白芍,None,生地,None,木贼,None,蜜蒙,None,甘草,None,甘菊,None,黑小豆,None
甘草,None,桔梗,None,归尾,None,花粉,None,山栀,None,甘葛,None,玄参,None,荆芥,None,川芎,None,连翘,None,人参,None,枳壳,None,茯苓,None,陈皮,None,防风,None,黄连,None
当归,3.6g,白芍,4.5g,生地,3g,苍术,3g,牛膝,3g,陈皮,3g,桃仁,3g,威灵仙,3g,川芎,1.8g,汉防己,1.8g,羌活,1.8g,防风,1.8g,白芷,1.8g,龙胆草,1.8g,茯苓,2.1g,甘草,1.2g
天花粉,6g,防风,3g,防己,3g,皂荚针,3g,白鲜皮,3g,连翘,3g,川芎,3g,木瓜,3g,米仁,3g,甘草,1.5g,当归,3g,金银花,3g,蝉蜕,3g,海风藤,3g,土茯苓,60g,牛膝,None
蕤仁,45g,决明子,45g,秦皮,45g,车前子,45g,甘菊花,45g,黄连,45g,防风,45g,蓝实,45g,槐子,45g,柴胡,30g,人参,30g,白茯苓,30g,山药,30g,川芎,30g,大黄,30g,炙甘草,45g
穿山甲,3g,甘草,3g,红花,3g,羌活,3g,当归,3g,银花,3g,天花粉,3g,赤芍,6g,荆芥,6g,防风,6g,生地,6g,木通,6g,枳壳,6g,川芎,6g,乌药,6g,槐米末,6g,牛胶,15g
荆芥,2.1g,粉草,2.1g,连翘,2.1g,川芎,2.1g,羌活,2.1g,独活,2.1g,五加皮,2.1g,角刺,3g,穿山甲,3g,归尾,3g,防风,3g,苍术,3g,酒防己,3g,地骨皮,3g,白鲜皮,3.9g,金银花,3.9g,土茯苓,30g
滑石,60g,石膏,60g,黄芩,60g,桔梗,60g,甘草,60g,薄荷,30g,荆芥,30g,防风,30g,川芎,30g,当归,30g,麻黄,30g,连翘,30g,白芍,30g,大黄,30g,芒硝,30g,白术,15g,黑山栀,15g
厚朴,30g,枳壳,30g,茴香子,30g,肉豆蔻,30g,肉桂,30g,白术,30g,丁香,15g,荜澄茄,15g,诃黎勒皮,15g,没药,15g,细辛,15g,当归,15g,赤石脂,22.5g,独活,22.5g,天麻,22.5g,防风,22.5g,川芎,15g
防己,45g,大黄,75g,犀角,30g,诃黎勒皮,30g,牵牛子,30g,赤茯苓,30g,葶苈,30g,海蛤,30g,川芎,30g,生地黄,30g,木通,30g,大戟,30g,桑白皮,30g,陈皮,30g,防风,30g,郁李仁,30g,木香,30g
归尾,None,川芎,None,赤芍,None,黄连,None,黄芩,None,黄柏,None,栀子,None,连翘,None,薄荷,None,防风,None,荆芥,None,独活,None,前胡,None,菊花,None,木通,None,车前子,None,甘草,None
虎胫骨,30g,川萆薢,60g,香附,60g,天麻,60g,防己,60g,桑寄生,60g,黄柏,60g,木瓜,75g,白茯苓,45g,五味皮,45g,川牛膝,75g,防风,60g,当归,60g,独活,60g,钗石斛,45g,苍术,45g,秦艽,30g
羯羊肝,1具,熟地,60g,菟丝子,30g,蕤仁,30g,麦冬,30g,车前子,30g,地肤子,30g,五味子,30g,防风,30g,黄芩,30g,茯苓,30g,杏仁,30g,枸杞子,30g,茺蔚子,30g,苦葶苈,30g,青葙子,30g,细辛,12g
白芍,2.1g,黄芩,4.5g,鲜生地,6g,桔梗,3g,荆芥,1.5g,防风,1.8g,栀子,1.5g,僵蚕,1.2g,黄柏,2.1g,黄连,1g,甘草,1g,归尾,1.5g,花粉,1.8g,银花,1.5g,山豆根,1.5g,升麻,1g,薄荷,1g
桑寄,30g,白芍药,1g,独活,22.5g,熟地黄,30g,杜仲,30g,牛膝,30g,附子,30g,细辛,15g,秦艽,1g,白茯苓,30g,羚羊角屑,1g,防风,1g,川芎,1g,人参,1g,当归,1g,桂心,30g,甘草,30g
黄连,250g,大黄,7680.0g,连翘,2000.0g,薄荷,1000.0g,防风,1000.0g,旋覆花,500g,黄芩,2000.0g,荆芥穗,2000.0g,栀子,2000.0g,桔梗,2000.0g,生石膏,1000.0g,黄柏,1000.0g,蔓荆子,2000.0g,白芷,2000.0g,甘草,1000.0g,川芎,1000.0g,菊花,4000.0g
